"","case_number","recalled","recalled_log","recovered","date","month","month_name","Season","year","species","reason","recall_class","summary","dup","rec_text","recovered_text","recovered_log","Pr_recov","Pr_recov_log","year_n"
"1153","008-2000",109000,5.03743048227539,NA,"2/25/00",2,"February","Winter",2000,"beef","Extraneous Material","Class I",FALSE,FALSE,"109000",NA,NA,NA,NA,6
"1154","009-2000",80,1.90848501887865,NA,"3/1/00",3,"March","Winter",2000,"mixed","Listeria","Class I",FALSE,FALSE,"80",NA,NA,NA,NA,6
"1155","010-2000",270,2.43296929087441,NA,"3/9/00",3,"March","Winter",2000,"mixed","Salmonella","Class I",FALSE,FALSE,"270",NA,NA,NA,NA,6
"1156","011-2000",18600,4.26953629275597,NA,"3/13/00",3,"March","Winter",2000,"poultry","Undeclared Allergen","Class I",FALSE,FALSE,"18600",NA,NA,NA,NA,6
"1157","012-2000",400,2.60314437262018,NA,"3/15/00",3,"March","Winter",2000,"mixed","Listeria","Class I",FALSE,FALSE,"400",NA,NA,NA,NA,6
"1158","013-2000",1536,3.18667386749975,NA,"3/17/00",3,"March","Winter",2000,"mixed","Other","Class II",FALSE,FALSE,"1536",NA,NA,NA,NA,6
"1159","014-2000",34500,4.53783168313669,NA,"3/24/00",3,"March","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"34500",NA,NA,NA,NA,6
"1160","RTR-001-2000",1100,3.04178731897175,NA,"3/27/00",3,"March","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"1100",NA,NA,NA,NA,6
"1161","015-2000",9500,3.97776931809157,NA,"4/6/00",4,"April","Spring",2000,"beef","Listeria","Class I",FALSE,FALSE,"9500",NA,NA,NA,NA,6
"1162","016-2000",850,2.92992956008459,NA,"4/13/00",4,"April","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"850",NA,NA,NA,NA,6
"1163","017-2000",180,2.25767857486918,NA,"4/26/00",4,"April","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"180",NA,NA,NA,NA,6
"1164","018-2000",215,2.33445375115093,NA,"5/3/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"215",NA,NA,NA,NA,6
"1165","019-2000",450,2.65417654187796,NA,"5/5/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"450",NA,NA,NA,NA,6
"1166","RTR-002-2000",160,2.20682587603185,NA,"5/7/00",5,"May","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"160",NA,NA,NA,NA,6
"1167","020-2000",7000,3.84516007765195,NA,"5/9/00",5,"May","Spring",2000,"poultry","Listeria","Class I",FALSE,FALSE,"7000",NA,NA,NA,NA,6
"1168","021-2000",210,2.32428245529769,NA,"5/10/00",5,"May","Spring",2000,"pork","Listeria","Class I",FALSE,FALSE,"210",NA,NA,NA,NA,6
"1169","022-2000",1125,3.05153839051533,NA,"5/11/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"1125",NA,NA,NA,NA,6
"1170","023-2000",5900,3.770925614639,NA,"5/12/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"5900",NA,NA,NA,NA,6
"1171","024-2000",28860,4.46031137481561,NA,"5/17/00",5,"May","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"28860",NA,NA,NA,NA,6
"1172","025-2000",400,2.60314437262018,NA,"5/19/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"400",NA,NA,NA,NA,6
"1173","026-2000",300,2.47856649559384,NA,"5/23/00",5,"May","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"300",NA,NA,NA,NA,6
"1174","028-2000",45,1.66275783168157,NA,"5/24/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"45",NA,NA,NA,NA,6
"1175","027-2000",2870,3.45803319249651,NA,"5/24/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"2870",NA,NA,NA,NA,6
"1176","029-2000",15000,4.17612021105609,NA,"5/29/00",5,"May","Spring",2000,"mixed","Listeria","Class I",FALSE,FALSE,"15000",NA,NA,NA,NA,6
"1177","030-2000",45,1.66275783168157,NA,"5/30/00",5,"May","Spring",2000,"poultry","Listeria","Class I",FALSE,FALSE,"45",NA,NA,NA,NA,6
"1178","031-2000",420,2.62428209583567,NA,"6/6/00",6,"June","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"420",NA,NA,NA,NA,6
"1179","032-2000",60,1.78532983501077,NA,"6/7/00",6,"June","Spring",2000,"pork","Listeria","Class I",FALSE,FALSE,"60",NA,NA,NA,NA,6
"1180","033-2000",2200,3.34262004255335,NA,"6/9/00",6,"June","Spring",2000,"beef","Listeria","Class I",FALSE,FALSE,"2200",NA,NA,NA,NA,6
"1181","034-2000",7160,3.85497367372642,NA,"6/13/00",6,"June","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"7160",NA,NA,NA,NA,6
"1182","037-2000",270,2.43296929087441,NA,"6/14/00",6,"June","Spring",2000,"pork","Listeria","Class I",FALSE,FALSE,"270",NA,NA,NA,NA,6
"1183","036-2000",196000,5.292258287139,NA,"6/14/00",6,"June","Spring",2000,"beef","STEC","Class I",FALSE,FALSE,"196000",NA,NA,NA,NA,6
"1184","035-2000",1800,3.25551371281953,NA,"6/14/00",6,"June","Spring",2000,"pork","Listeria","Class I",FALSE,FALSE,"1800",NA,NA,NA,NA,6
"1185","039-2000",387000,5.58771208722542,NA,"6/16/00",6,"June","Spring",2000,"poultry","Extraneous Material","Class II",FALSE,FALSE,"387000",NA,NA,NA,NA,6
"1186","038-2000",86000,4.93450350115004,NA,"6/16/00",6,"June","Spring",2000,"poultry","Extraneous Material","Class II",FALSE,FALSE,"86000",NA,NA,NA,NA,6
"1187","040-2000",266000,5.42488326931402,NA,"6/23/00",6,"June","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"266000",NA,NA,NA,NA,6
"1188","041-2000",46000,4.66276727276334,NA,"6/24/00",6,"June","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"46000",NA,NA,NA,NA,6
"1189","042-2000",8500,3.92947001617749,NA,"6/30/00",6,"June","Summer",2000,"mixed","Extraneous Material","Class I",FALSE,FALSE,"8500",NA,NA,NA,NA,6
"1190","043-2000",4300,3.63356944255409,NA,"7/2/00",7,"July","Summer",2000,"mixed","STEC","Class I",FALSE,FALSE,"4300",NA,NA,NA,NA,6
"1191","044-2000",11000,4.04143216468027,NA,"7/4/00",7,"July","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"11000",NA,NA,NA,NA,6
"1192","046-2000",125,2.10037054511756,NA,"7/6/00",7,"July","Summer",2000,"beef","Listeria","Class I",FALSE,FALSE,"125",NA,NA,NA,NA,6
"1193","045-2000",5400,3.73247417728119,NA,"7/6/00",7,"July","Summer",2000,"poultry","Undeclared Substance","Class II",FALSE,FALSE,"5400",NA,NA,NA,NA,6
"1194","RTR-003-2000",158,2.20139712432045,NA,"7/8/00",7,"July","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"158",NA,NA,NA,NA,6
"1195","047-2000",3300,3.51864552433031,NA,"7/17/00",7,"July","Summer",2000,"poultry","Listeria","Class I",FALSE,FALSE,"3300",NA,NA,NA,NA,6
"1196","048-2000",2320,3.36567514045592,NA,"7/18/00",7,"July","Summer",2000,"pork","Undeclared Substance","Class III",FALSE,FALSE,"2320",NA,NA,NA,NA,6
"1197","049-2000",800,2.90363251608424,NA,"7/24/00",7,"July","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"800",NA,NA,NA,NA,6
"1198","050-2000",346700,5.53995509430669,NA,"7/29/00",7,"July","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"346700",NA,NA,NA,NA,6
"1199","RTR-005-2000",50,1.70757017609794,NA,"7/29/00",7,"July","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"50",NA,NA,NA,NA,6
"1200","052-2000",217000,5.33646173520098,NA,"7/31/00",7,"July","Summer",2000,"beef","Undeclared Allergen","Class I",FALSE,FALSE,"217000",NA,NA,NA,NA,6
"1201","051-2000",210000,5.32222136279796,NA,"7/31/00",7,"July","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"210000",NA,NA,NA,NA,6
"1202","054-2000",6000,3.7782236267661,NA,"8/3/00",8,"August","Summer",2000,"poultry","Salmonella","Class I",FALSE,FALSE,"6000",NA,NA,NA,NA,6
"1203","053-2000",19000,4.27877645795564,NA,"8/3/00",8,"August","Summer",2000,"mixed","Listeria","Class I",FALSE,FALSE,"19000",NA,NA,NA,NA,6
"1204","055-2000",253350,5.40372262283085,NA,"8/5/00",8,"August","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"253350",NA,NA,NA,NA,6
"1205","057-2000",380,2.58092497567562,NA,"8/8/00",8,"August","Summer",2000,"mixed","Listeria","Class I",FALSE,FALSE,"380",NA,NA,NA,NA,6
"1206","056-2000",73800,4.86806224653225,NA,"8/8/00",8,"August","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"73800",NA,NA,NA,NA,6
"1207","RTR-006-2000",400,2.60314437262018,NA,"8/14/00",8,"August","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"400",NA,NA,NA,NA,6
"1208","058-2000",1100,3.04178731897175,NA,"8/16/00",8,"August","Summer",2000,"mixed","Undeclared Substance","Class III",FALSE,FALSE,"1100",NA,NA,NA,NA,6
"1209","059-2000",460,2.66370092538965,NA,"8/20/00",8,"August","Summer",2000,"poultry","Salmonella","Class I",FALSE,FALSE,"460",NA,NA,NA,NA,6
"1210","060-2000",6588,3.81881950754754,NA,"8/30/00",8,"August","Summer",2000,"mixed","Extraneous Material","Class II",FALSE,FALSE,"6588",NA,NA,NA,NA,6
"1211","RTR-007-2000",170,2.23299611039215,NA,"9/5/00",9,"September","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"170",NA,NA,NA,NA,6
"1212","061-2000",30000,4.47713573096112,NA,"9/6/00",9,"September","Summer",2000,"beef","STEC","Class I",FALSE,FALSE,"30000",NA,NA,NA,NA,6
"1213","062-2000",40000,4.6020708485543,NA,"9/18/00",9,"September","Summer",2000,"mixed","Processing Defect","Class I",FALSE,FALSE,"40000",NA,NA,NA,NA,6
"1214","063-2000",80,1.90848501887865,NA,"9/27/00",9,"September","Autumn",2000,"poultry","Listeria","Class I",FALSE,FALSE,"80",NA,NA,NA,NA,6
"1215","064-2000",260,2.41664050733828,NA,"9/30/00",9,"September","Autumn",2000,"mixed","Salmonella","Class I",FALSE,FALSE,"260",NA,NA,NA,NA,6
"1216","065-2000",9e+05,5.95424299198848,NA,"10/3/00",10,"October","Autumn",2000,"mixed","Listeria","Class I",FALSE,FALSE,"9.00E+05",NA,NA,NA,NA,6
"1217","066-2000",240,2.38201704257487,NA,"10/4/00",10,"October","Autumn",2000,"mixed","Listeria","Class I",FALSE,FALSE,"240",NA,NA,NA,NA,6
"1218","067-2000",90,1.95904139232109,NA,"10/10/00",10,"October","Autumn",2000,"poultry","Listeria","Class I",FALSE,FALSE,"90",NA,NA,NA,NA,6
"1219","068-2000",9500,3.97776931809157,NA,"10/12/00",10,"October","Autumn",2000,"mixed","Undeclared Substance","Class III",FALSE,FALSE,"9500",NA,NA,NA,NA,6
"1220","069-2000",47000,4.67210709814554,NA,"10/17/00",10,"October","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,"47000",NA,NA,NA,NA,6
"1221","071-2000",22000,4.34244242103184,NA,"10/27/00",10,"October","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,"22000",NA,NA,NA,NA,6
"1222","070-2000",716000,5.85491362886397,NA,"10/27/00",10,"October","Autumn",2000,"poultry","Undeclared Allergen","Class II",FALSE,FALSE,"716000",NA,NA,NA,NA,6
"1223","072-2000",750,2.87563993700417,NA,"10/31/00",10,"October","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,"750",NA,NA,NA,NA,6
"1224","RTR-009-2000",NA,NA,NA,"11/20/00",11,"November","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,NA,NA,NA,NA,NA,6
"1225","073-2000",58000,4.76343548133428,NA,"11/21/00",11,"November","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,"58000",NA,NA,NA,NA,6
"1226","RTR-010-2000",NA,NA,NA,"12/2/00",12,"December","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,NA,NA,NA,NA,NA,6
"1227","074-2000",1100000,6.04139307997121,NA,"12/4/00",12,"December","Autumn",2000,"beef","STEC","Class I",FALSE,FALSE,"1100000",NA,NA,NA,NA,6
"1228","075-2000",16700000,7.22271649715324,NA,"12/14/00",12,"December","Autumn",2000,"poultry","Listeria","Class I",FALSE,FALSE,"16700000",NA,NA,NA,NA,6
"1229","076-2000",10400,4.01707509637606,NA,"12/20/00",12,"December","Autumn",2000,"pork","Listeria","Class I",FALSE,FALSE,"10400",NA,NA,NA,NA,6
"1230","RTR-011-2000",200,2.30319605742049,NA,"12/26/00",12,"December","Winter",2000,"beef","STEC","Class I",FALSE,FALSE,"200",NA,NA,NA,NA,6
"1231","002-99",17810,4.25068830364572,15460,"1/8/99",1,"January","Winter",1999,"poultry","Undeclared Substance","Class I",FALSE,FALSE,"17810","15460",4.18923758016683,0.868051656372824,-0.0614507234788899,5
"1232","001-99",4104,3.61331316145546,3960,"1/8/99",1,"January","Winter",1999,"beef","Processing Defect","Class I",FALSE,FALSE,"4104","3960",3.59780484240429,0.964912280701754,-0.0155083190511665,5
"1233","003-99",28312,4.45198588894891,771,"1/15/99",1,"January","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"28312","771",2.88761730033574,0.0272322690025431,-1.56436858861317,5
"1234","005-99",3.5e+07,7.54406805675869,8430896,"1/22/99",1,"January","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"3.50E+07","8430896",6.92587378357206,0.240882742857143,-0.618194273186625,5
"1235","004-99",348,2.54282542695918,348,"1/22/99",1,"January","Winter",1999,"pork","Listeria","Class I",FALSE,FALSE,"348","348",2.54282542695918,1,0,5
"1236","006-99",26975,4.43097755294465,26181,"2/2/99",2,"February","Winter",1999,"poultry","Listeria","Class I",FALSE,FALSE,"26975","26181",4.41800281852444,0.970565338276182,-0.0129747344202125,5
"1237","008-99",1545,3.18920948958231,1507,"2/5/99",2,"February","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"1545","1507",3.17840134153376,0.975404530744337,-0.0108081480485511,5
"1238","007-99",456,2.65991620006985,403,"2/5/99",2,"February","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"456","403",2.60638136511061,0.883771929824561,-0.0535348349592453,5
"1239","009-99",10000,4.00004342727686,5737,"2/9/99",2,"February","Winter",1999,"beef","Extraneous Material","Class II",FALSE,FALSE,"10000","5737",3.75876054390998,0.5737,-0.241282883366883,5
"1240","010-99",2586,3.41279642871654,1242,"2/17/99",2,"February","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"2586","1242",3.09447112864164,0.480278422273782,-0.318325300074898,5
"1241","011-99",4460,3.64943222324162,3044,"2/18/99",2,"February","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"4460","3044",3.48358729696889,0.682511210762332,-0.165844926272722,5
"1242","012-99",190000,5.27875588670724,54744,"2/24/99",2,"February","Winter",1999,"mixed","Undeclared Substance","Class I",FALSE,FALSE,"190000","54744",4.73834446010449,0.288126315789474,-0.540411426602752,5
"1243","015-99",1923,3.28420506770179,506,"3/2/99",3,"March","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"1923","506",2.70500795933334,0.263130525221009,-0.579197108368458,5
"1244","014-99",3600,3.55642312137129,948,"3/2/99",3,"March","Winter",1999,"mixed","Undeclared Substance","Class I",FALSE,FALSE,"3600","948",2.97726621242729,0.263333333333333,-0.579156908943992,5
"1245","013-99",64770,4.81138060218172,63492,"3/2/99",3,"March","Winter",1999,"mixed","Other","Class I",FALSE,FALSE,"64770","63492",4.80272584767075,0.980268642890227,-0.00865475451097453,5
"1246","016-99",4843,3.68520413447101,4337,"3/17/99",3,"March","Winter",1999,"poultry","Undeclared Substance","Class II",FALSE,FALSE,"4843","4337",3.63728954767817,0.895519306215156,-0.0479145867928401,5
"1247","017-99",18,1.27875360095283,18,"3/18/99",3,"March","Winter",1999,"mixed","Listeria","Class I",FALSE,FALSE,"18","18",1.27875360095283,1,0,5
"1248","018-99",169482,5.229126142796,5952,"3/30/99",3,"March","Spring",1999,"mixed","Other","Class II",FALSE,FALSE,"169482","5952",3.77473588255175,0.0351187736750805,-1.45439026024424,5
"1249","019-99",170780,5.23243955221862,2818,"3/31/99",3,"March","Spring",1999,"beef","STEC","Class I",FALSE,FALSE,"170780","2818",3.4500950758716,0.0165007612132568,-1.78234447634702,5
"1250","020-99",280,2.44870631990508,34,"4/13/99",4,"April","Spring",1999,"beef","STEC","Class I",FALSE,FALSE,"280","34",1.54406804435028,0.121428571428571,-0.904638275554804,5
"1251","021-99",12516,4.09750025223169,4176,"4/14/99",4,"April","Spring",1999,"mixed","Processing Defect","Class III",FALSE,FALSE,"12516","4176",3.62086447526512,0.333652924256951,-0.476635776966565,5
"1252","022-99",173,2.2405492482826,0,"4/22/99",4,"April","Spring",1999,"mixed","Salmonella","Class I",FALSE,FALSE,"173","0",0,0,-2.2405492482826,5
"1253","023-99",500,2.69983772586725,40,"4/26/99",4,"April","Spring",1999,"beef","STEC","Class I",FALSE,FALSE,"500","40",1.61278385671974,0.08,-1.08705386914751,5
"1254","024-99",82929,4.91871166538232,10601,"5/4/99",5,"May","Spring",1999,"beef","STEC","Class I",FALSE,FALSE,"82929","10601",4.02538779989041,0.12783224203837,-0.893323865491913,5
"1255","025-99",300,2.47856649559384,218,"5/13/99",5,"May","Spring",1999,"pork","Salmonella","Class I",FALSE,FALSE,"300","218",2.34044411484012,0.726666666666667,-0.138122380753725,5
"1256","026-99",16392,4.21465843887992,10290,"5/14/99",5,"May","Spring",1999,"mixed","Listeria","Class I",FALSE,FALSE,"16392","10290",4.01245757820077,0.627745241581259,-0.202200860679144,5
"1257","027-99",60,1.78532983501077,2,"5/28/99",5,"May","Spring",1999,"mixed","Listeria","Class I",FALSE,FALSE,"60","2",0.477121254719662,0.0333333333333333,-1.3082085802911,5
"1258","028-99",150,2.17897694729317,5,"6/1/99",6,"June","Spring",1999,"mixed","Listeria","Class I",FALSE,FALSE,"150","5",0.778151250383644,0.0333333333333333,-1.40082569690953,5
"1259","029-99",1285,3.1092409685882,635,"6/4/99",6,"June","Spring",1999,"mixed","Listeria","Class I",FALSE,FALSE,"1285","635",2.80345711564841,0.494163424124514,-0.305783852939789,5
"1260","030-99",4230,3.62644302533129,773,"6/11/99",6,"June","Spring",1999,"beef","STEC","Class I",FALSE,FALSE,"4230","773",2.88874096068289,0.18274231678487,-0.737702064648402,5
"1261","031-99",533152,5.72685185728285,55426,"6/15/99",6,"June","Spring",1999,"poultry","Undeclared Substance","Class II",FALSE,FALSE,"533152","55426",4.74372137293299,0.103959096092672,-0.98313048434986,5
"1262","032-99",9620,3.9832202146481,50,"6/18/99",6,"June","Spring",1999,"mixed","Listeria","Class I",FALSE,FALSE,"9620","50",1.70757017609794,0.0051975051975052,-2.27565003855017,5
"1263","033-99",563600,5.75097175500882,189500,"7/16/99",7,"July","Summer",1999,"beef","Processing Defect","Class I",FALSE,FALSE,"563600","189500",5.27761150608951,0.336231369765791,-0.473360248919311,5
"1264","034-99",2697,3.43104194533589,640,"7/20/99",7,"July","Summer",1999,"beef","STEC","Class I",FALSE,FALSE,"2697","640",2.80685802951882,0.237300704486466,-0.624183915817068,5
"1265","035-99",126739,5.10291370278922,120156,"7/27/99",7,"July","Summer",1999,"pork","Listeria","Class I",FALSE,FALSE,"126739","120156",5.07974907661989,0.948058608636647,-0.0231646261693266,5
"1266","036-99",200,2.30319605742049,150,"7/29/99",7,"July","Summer",1999,"pork","Listeria","Class I",FALSE,FALSE,"200","150",2.17897694729317,0.75,-0.12421911012732,5
"1267","038-99",200,2.30319605742049,91,"7/30/99",7,"July","Summer",1999,"mixed","Listeria","Class I",FALSE,FALSE,"200","91",1.96378782734556,0.455,-0.339408230074934,5
"1268","037-99",200,2.30319605742049,6,"7/30/99",7,"July","Summer",1999,"mixed","Listeria","Class I",FALSE,FALSE,"200","6",0.845098040014257,0.03,-1.45809801740623,5
"1269","039-99",253135,5.40335391319283,21300,"8/5/99",8,"August","Summer",1999,"beef","STEC","Class I",FALSE,FALSE,"253135","21300",4.32839999237242,0.0841448239081913,-1.0749539208204,5
"1270","040-99",35,1.55630250076729,0,"8/18/99",8,"August","Summer",1999,"mixed","Salmonella","Class I",FALSE,FALSE,"35","0",0,0,-1.55630250076729,5
"1271","041-99",1640,3.21510858105309,714,"8/26/99",8,"August","Summer",1999,"mixed","Salmonella","Class I",FALSE,FALSE,"1640","714",2.85430604180108,0.435365853658537,-0.360802539252012,5
"1272","043-99",33710,4.52777163558358,6507,"8/27/99",8,"August","Summer",1999,"poultry","Listeria","Class I",FALSE,FALSE,"33710","6507",3.81344754426482,0.19302877484426,-0.714324091318755,5
"1273","042-99",3720,3.57065967002153,2000,"8/27/99",8,"August","Summer",1999,"mixed","Listeria","Class I",FALSE,FALSE,"3720","2000",3.30124708863621,0.537634408602151,-0.269412581385323,5
"1274","044-99",240,2.38201704257487,90,"9/9/99",9,"September","Summer",1999,"poultry","Listeria","Class I",FALSE,FALSE,"240","90",1.95904139232109,0.375,-0.422975650253775,5
"1275","045-99",23895,4.37832520959607,5644,"10/7/99",10,"October","Autumn",1999,"beef","STEC","Class I",FALSE,FALSE,"23895","5644",3.75166394626099,0.236200041849759,-0.626661263335086,5
"1276","046-99",2100000,6.32221950154077,377922,"10/13/99",10,"October","Autumn",1999,"beef","Listeria","Class I",FALSE,FALSE,"2100000","377922",5.57740332343097,0.179962857142857,-0.744816178109794,5
"1277","047-99",13000,4.11397675828985,842,"10/27/99",10,"October","Autumn",1999,"pork","Processing Defect","Class I",FALSE,FALSE,"13000","842",2.92582757462474,0.0647692307692308,-1.1881491836651,5
"1278","048-99",129000,5.11059307691009,69307,"11/1/99",11,"November","Autumn",1999,"poultry","Undeclared Substance","Class II",FALSE,FALSE,"129000","69307",4.84078336672336,0.537263565891473,-0.26980971018673,5
"1279","049-99",1200,3.07954300740291,980,"11/2/99",11,"November","Autumn",1999,"poultry","Processing Defect","Class I",FALSE,FALSE,"1200","980",2.99166900737995,0.816666666666667,-0.0878740000229574,5
"1280","050-99",17560,4.24454924289789,17560,"11/4/99",11,"November","Autumn",1999,"mixed","Other","Class II",FALSE,FALSE,"17560","17560",4.24454924289789,1,0,5
"1281","052-99",312,2.49554433754645,14,"11/12/99",11,"November","Autumn",1999,"mixed","Listeria","Class I",FALSE,FALSE,"312","14",1.17609125905568,0.0448717948717949,-1.31945307849077,5
"1282","051-99",1270,3.10414555055401,456,"11/12/99",11,"November","Autumn",1999,"mixed","Listeria","Class I",FALSE,FALSE,"1270","456",2.65991620006985,0.359055118110236,-0.444229350484158,5
"1283","053-99",1020,3.00902574208691,650,"11/18/99",11,"November","Autumn",1999,"mixed","Listeria","Class I",FALSE,FALSE,"1020","650",2.81358098856819,0.637254901960784,-0.195444753518718,5
"1284","055-99",15000,4.17612021105609,8736,"11/19/99",11,"November","Autumn",1999,"mixed","Extraneous Material","Class II",FALSE,FALSE,"15000","8736",3.94136233571176,0.5824,-0.234757875344324,5
"1285","054-99",800,2.90363251608424,350,"11/19/99",11,"November","Autumn",1999,"mixed","Listeria","Class I",FALSE,FALSE,"800","350",2.54530711646582,0.4375,-0.358325399618414,5
"1286","056-99",13000,4.11397675828985,8570,"11/24/99",11,"November","Autumn",1999,"mixed","STEC","Class I",FALSE,FALSE,"13000","8570",3.93303149510241,0.659230769230769,-0.180945263187441,5
"1287","057-99",1800,3.25551371281953,753,"11/29/99",11,"November","Autumn",1999,"poultry","Salmonella","Class I",FALSE,FALSE,"1800","753",2.87737134586977,0.418333333333333,-0.378142366949759,5
"1288","058-99",22,1.36172783601759,0,"12/2/99",12,"December","Autumn",1999,"poultry","Salmonella","Class I",FALSE,FALSE,"22","0",0,0,-1.36172783601759,5
"1289","059-99",4,0.698970004336019,0,"12/9/99",12,"December","Autumn",1999,"beef","Listeria","Class I",FALSE,FALSE,"4","0",0,0,-0.698970004336019,5
"1290","060-99",900,2.95472479097906,321,"12/14/99",12,"December","Autumn",1999,"mixed","Listeria","Class I",FALSE,FALSE,"900","321",2.50785587169583,0.356666666666667,-0.446868919283232,5
"1291","061-99",80000,4.90309541563904,10064,"12/17/99",12,"December","Autumn",1999,"mixed","Listeria","Class I",FALSE,FALSE,"80000","10064",4.00281377922467,0.1258,-0.900281636414365,5
"1292","062-99",180000,5.25527491784373,58629,"12/26/99",12,"December","Winter",1999,"beef","STEC","Class I",FALSE,FALSE,"180000","58629",4.7681198941848,0.325716666666667,-0.487155023658929,5
"1293","001-98",30000,4.47713573096112,8986,"1/8/98",1,"January","Winter",1998,"mixed","Processing Defect","Class I",FALSE,FALSE,"30000","8986",3.95361474169064,0.299533333333333,-0.523520989270483,4
"1294","002-98",15323,4.18537214331104,4876,"2/18/98",2,"February","Winter",1998,"poultry","Extraneous Material","Class II",FALSE,FALSE,"15323","4876",3.68815275559157,0.318214448867715,-0.497219387719474,4
"1295","003-98",2018550,6.30503972661667,2640830,"2/19/98",2,"February","Winter",1998,"mixed","Other","Class II",FALSE,FALSE,"2018550","2640830",6.4217406094175,1.3082806965396,0.11670088280083,4
"1296","004-98",113000,5.05308228678041,1950,"3/4/98",3,"March","Winter",1998,"poultry","Processing Defect","Class I",FALSE,FALSE,"113000","1950",3.29025726939452,0.0172566371681416,-1.7628250173859,4
"1297","005-98",17046,4.2316479611536,9584,"3/10/98",3,"March","Winter",1998,"mixed","Extraneous Material","Class II",FALSE,FALSE,"17046","9584",3.98159211721408,0.562243341546404,-0.250055843939518,4
"1298","006-98",1440,3.15866398081399,770,"3/19/98",3,"March","Winter",1998,"mixed","Listeria","Class I",FALSE,FALSE,"1440","770",2.88705437805096,0.534722222222222,-0.271609602763033,4
"1299","007-98",9388,3.97261933905962,8874,"3/23/98",3,"March","Spring",1998,"poultry","Processing Defect","Class I",FALSE,FALSE,"9388","8874",3.94816836172713,0.945249254367277,-0.0244509773324917,4
"1300","008-98",490877,5.69097356847652,388588,"4/1/98",4,"April","Spring",1998,"pork","Extraneous Material","Class II",FALSE,FALSE,"490877","388588",5.58949050262785,0.791619896633984,-0.101483065848669,4
"1301","009-98",34625,4.53940232469231,15155,"4/9/98",4,"April","Spring",1998,"mixed","Other","Class I",FALSE,FALSE,"34625","15155",4.18058459660296,0.437689530685921,-0.358817728089351,4
"1302","010-98",635,2.80345711564841,635,"4/17/98",4,"April","Spring",1998,"pork","Listeria","Class I",FALSE,FALSE,"635","635",2.80345711564841,1,0,4
"1303","011-98",9888,3.99515237689145,1926,"4/24/98",4,"April","Spring",1998,"poultry","Undeclared Substance","Class II",FALSE,FALSE,"9888","1926",3.28488171465545,0.194781553398058,-0.710270662236001,4
"1304","012-98",282129,5.45044926886266,71678,"4/28/98",4,"April","Spring",1998,"beef","STEC","Class I",FALSE,FALSE,"282129","71678",4.85539193781602,0.254061085531796,-0.595057331046644,4
"1305","013-98",37500,4.57404284875949,14800,"5/15/98",5,"May","Spring",1998,"beef","STEC","Class I",FALSE,FALSE,"37500","14800",4.17029105862539,0.394666666666667,-0.403751790134097,4
"1306","015-98",320,2.50650503240487,2083,"5/27/98",5,"May","Spring",1998,"beef","STEC","Class I",FALSE,FALSE,"320","2083",3.31889771462749,6.509375,0.812392682222615,4
